0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.92,0.15,0.00,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
0.29,0.42,0.66,1.00
